item_id,order_id,product_id,quantity,unit_price,discount_percent,total_amount
39223,13045,108,1,4398.15,20,3518.52
39224,13045,208,1,6502.5,20,5202.0
39225,13046,78,2,1427.17,5,2711.62
39226,13046,283,2,893.81,5,1698.24
39227,13047,272,1,2124.34,15,1805.69
39228,13047,129,1,1694.79,20,1355.83
39229,13047,41,2,2030.39,20,3248.62
39230,13048,327,2,429.36,15,729.91
39231,13048,105,2,1490.91,0,2981.82
39232,13048,418,2,4008.48,5,7616.11
39233,13048,449,1,4871.57,15,4140.83
39234,13049,464,2,3055.68,20,4889.09
39235,13049,372,3,2494.74,15,6361.59
39236,13049,46,1,1707.06,15,1451.0
39237,13049,303,1,6612.93,10,5951.64
39238,13049,33,2,6326.06,10,11386.91
39239,13050,32,2,4930.87,20,7889.39
39240,13050,439,3,3061.72,20,7348.13
39241,13051,57,3,6884.55,5,19620.97
39242,13051,192,1,3551.6,5,3374.02
39243,13051,260,3,5601.62,10,15124.37
39244,13052,41,1,2030.39,20,1624.31
39245,13052,241,2,662.2,5,1258.18
39246,13052,446,2,1931.67,5,3670.17
39247,13053,261,1,1783.09,0,1783.09
39248,13054,463,2,2016.54,5,3831.43
39249,13055,175,1,2705.87,0,2705.87
39250,13055,448,2,3270.23,0,6540.46
39251,13055,271,3,1157.82,20,2778.77
39252,13056,388,2,2218.8,10,3993.84
39253,13056,129,1,1694.79,5,1610.05
39254,13057,371,2,3334.15,5,6334.89
39255,13057,101,2,1220.42,15,2074.71
39256,13057,304,3,1897.71,20,4554.5
39257,13057,42,2,6256.84,20,10010.94
39258,13058,247,3,2157.02,0,6471.06
39259,13058,39,3,4072.9,15,10385.9
39260,13058,272,2,2124.34,20,3398.94
39261,13059,368,2,5843.88,20,9350.21
39262,13059,228,2,5511.46,15,9369.48
39263,13060,38,3,311.52,5,887.83
39264,13061,470,1,2352.57,0,2352.57
39265,13061,71,2,2617.25,10,4711.05
39266,13062,21,1,3511.94,15,2985.15
39267,13063,430,2,4638.5,15,7885.45
39268,13063,24,2,2136.11,15,3631.39
39269,13063,210,1,5315.86,5,5050.07
39270,13063,313,2,988.44,0,1976.88
39271,13064,369,3,3785.35,10,10220.44
39272,13064,373,2,3574.56,10,6434.21
39273,13064,346,1,1418.62,5,1347.69
39274,13065,44,2,1340.72,5,2547.37
39275,13065,261,1,1783.09,0,1783.09
39276,13066,382,2,2439.29,0,4878.58
39277,13066,299,3,7475.8,10,20184.66
39278,13066,272,1,2124.34,0,2124.34
39279,13066,412,3,3211.68,15,8189.78
39280,13067,374,3,1802.67,10,4867.21
39281,13067,411,1,361.79,20,289.43
39282,13067,15,2,3042.85,0,6085.7
39283,13067,448,3,3270.23,0,9810.69
39284,13068,302,2,2346.49,0,4692.98
39285,13068,462,2,4181.01,10,7525.82
39286,13068,274,2,2891.92,5,5494.65
39287,13069,76,2,4837.08,5,9190.45
39288,13069,107,3,564.18,15,1438.66
39289,13069,254,1,3465.51,15,2945.68
39290,13070,303,2,6612.93,15,11241.98
39291,13070,406,2,4030.65,10,7255.17
39292,13070,421,2,5479.21,5,10410.5
39293,13070,248,3,4272.42,10,11535.53
39294,13071,306,3,5184.46,5,14775.71
39295,13071,178,3,4402.34,0,13207.02
39296,13071,167,1,4668.94,15,3968.6
39297,13071,138,3,3506.35,0,10519.05
39298,13071,11,2,1953.31,0,3906.62
39299,13072,310,2,4898.75,0,9797.5
39300,13072,378,1,615.45,10,553.91
39301,13072,180,1,1416.52,20,1133.22
39302,13072,13,2,1368.09,20,2188.94
39303,13072,127,3,5625.09,5,16031.51
39304,13073,244,3,4918.04,0,14754.12
39305,13073,236,2,4408.04,20,7052.86
39306,13073,433,1,6812.09,10,6130.88
39307,13073,211,1,397.55,15,337.92
39308,13073,354,1,2327.36,10,2094.62
39309,13074,149,3,677.69,15,1728.11
39310,13074,314,2,6266.06,20,10025.7
39311,13074,315,3,2226.68,20,5344.03
39312,13074,157,2,7015.66,5,13329.75
39313,13074,122,1,5740.41,20,4592.33
39314,13075,5,1,1328.64,10,1195.78
39315,13075,80,2,1507.21,10,2712.98
39316,13075,160,1,2545.11,20,2036.09
39317,13076,347,1,4144.0,5,3936.8
39318,13076,316,2,665.43,0,1330.86
39319,13076,331,1,3016.66,20,2413.33
39320,13076,259,2,3797.38,20,6075.81
39321,13076,76,2,4837.08,0,9674.16
39322,13077,384,1,4751.88,0,4751.88
39323,13077,278,3,2338.26,20,5611.82
39324,13077,284,3,465.94,0,1397.82
39325,13077,152,1,4728.82,5,4492.38
39326,13078,372,1,2494.74,15,2120.53
39327,13078,17,1,5309.95,5,5044.45
39328,13079,387,1,2659.99,20,2127.99
39329,13079,286,1,3284.11,20,2627.29
39330,13080,42,3,6256.84,15,15954.94
39331,13080,223,1,1571.62,15,1335.88
39332,13080,49,1,3687.74,20,2950.19
39333,13081,101,1,1220.42,5,1159.4
39334,13081,97,3,7527.47,5,21453.29
39335,13081,471,3,6761.03,15,17240.63
39336,13082,348,2,4604.31,10,8287.76
39337,13082,224,1,245.53,20,196.42
39338,13082,218,3,1540.72,20,3697.73
39339,13082,298,1,6674.8,5,6341.06
39340,13083,206,2,1253.41,15,2130.8
39341,13083,139,1,2265.99,15,1926.09
39342,13083,113,3,1419.12,0,4257.36
39343,13083,304,3,1897.71,15,4839.16
39344,13084,364,1,5852.36,0,5852.36
39345,13085,99,2,3525.46,10,6345.83
39346,13085,419,2,4367.57,15,7424.87
39347,13085,74,1,5143.6,15,4372.06
39348,13085,95,3,3026.12,20,7262.69
39349,13086,34,1,5794.17,10,5214.75
39350,13086,475,1,6674.59,5,6340.86
39351,13086,377,3,6254.71,0,18764.13
39352,13086,125,1,1417.53,5,1346.65
39353,13087,313,3,988.44,10,2668.79
39354,13087,210,3,5315.86,5,15150.2
39355,13087,293,1,3313.89,20,2651.11
39356,13087,479,1,6455.27,0,6455.27
39357,13087,243,2,4399.4,15,7478.98
39358,13088,128,3,7249.11,0,21747.33
39359,13088,24,1,2136.11,0,2136.11
39360,13088,31,2,417.45,10,751.41
39361,13089,221,1,321.01,5,304.96
39362,13089,43,2,6636.71,15,11282.41
39363,13089,472,1,5509.09,5,5233.64
39364,13089,328,1,5573.93,20,4459.14
39365,13090,135,3,3090.72,10,8344.94
39366,13090,291,3,2165.5,5,6171.67
39367,13091,293,3,3313.89,20,7953.34
39368,13091,256,2,5002.84,15,8504.83
39369,13091,479,1,6455.27,10,5809.74
39370,13091,117,2,4321.82,20,6914.91
39371,13091,485,3,5804.27,0,17412.81
39372,13092,191,1,1937.48,10,1743.73
39373,13093,440,2,917.04,5,1742.38
39374,13093,411,2,361.79,15,615.04
39375,13093,71,1,2617.25,0,2617.25
39376,13094,240,3,2624.36,10,7085.77
39377,13094,350,3,2935.2,0,8805.6
39378,13094,411,1,361.79,5,343.7
39379,13094,388,2,2218.8,20,3550.08
39380,13094,353,2,4033.86,10,7260.95
39381,13095,135,3,3090.72,10,8344.94
39382,13096,409,1,3240.29,15,2754.25
39383,13096,327,3,429.36,10,1159.27
39384,13096,382,1,2439.29,20,1951.43
39385,13096,292,2,4891.34,10,8804.41
39386,13097,408,2,5885.53,15,10005.4
39387,13097,457,2,2498.8,5,4747.72
39388,13097,463,1,2016.54,10,1814.89
39389,13098,314,2,6266.06,15,10652.3
39390,13098,452,2,2442.26,15,4151.84
39391,13099,396,1,4049.36,5,3846.89
39392,13099,197,1,5076.47,10,4568.82
39393,13100,340,2,4345.92,0,8691.84
39394,13100,146,3,6070.29,10,16389.78
39395,13100,467,2,1784.33,10,3211.79
39396,13101,141,3,3465.47,15,8836.95
39397,13101,472,2,5509.09,0,11018.18
39398,13101,213,1,2423.73,15,2060.17
39399,13101,426,2,3266.74,20,5226.78
39400,13102,363,3,1697.25,10,4582.57
39401,13102,248,2,4272.42,10,7690.36
39402,13102,108,3,4398.15,5,12534.73
39403,13102,47,1,6579.35,10,5921.42
39404,13102,448,2,3270.23,15,5559.39
39405,13103,402,3,5870.69,0,17612.07
39406,13103,487,3,5533.74,10,14941.1
39407,13103,344,3,7305.89,15,18630.02
39408,13103,33,3,6326.06,10,17080.36
39409,13104,176,3,5112.93,20,12271.03
39410,13104,124,2,2317.28,20,3707.65
39411,13104,1,1,5510.01,20,4408.01
39412,13105,425,2,6436.0,20,10297.6
39413,13105,28,1,865.6,15,735.76
39414,13105,306,3,5184.46,5,14775.71
39415,13105,291,3,2165.5,0,6496.5
39416,13105,190,2,4994.94,5,9490.39
39417,13106,145,2,4883.75,20,7814.0
39418,13106,274,1,2891.92,10,2602.73
39419,13106,394,1,3625.45,0,3625.45
39420,13106,217,2,4192.63,0,8385.26
39421,13106,293,2,3313.89,5,6296.39
39422,13107,464,3,3055.68,10,8250.34
39423,13107,360,3,1730.68,20,4153.63
39424,13107,233,3,1381.66,20,3315.98
39425,13107,150,2,1557.76,15,2648.19
39426,13108,301,2,5248.94,0,10497.88
39427,13108,330,2,470.02,20,752.03
39428,13108,284,3,465.94,15,1188.15
39429,13108,237,3,843.71,10,2278.02
39430,13108,126,1,1428.47,20,1142.78
39431,13109,149,1,677.69,15,576.04
39432,13110,46,3,1707.06,20,4096.94
39433,13110,203,1,5565.81,20,4452.65
39434,13110,394,2,3625.45,5,6888.35
39435,13110,17,3,5309.95,5,15133.36
39436,13110,102,3,3981.48,20,9555.55
39437,13111,66,3,5157.85,5,14699.87
39438,13112,28,3,865.6,5,2466.96
39439,13112,31,2,417.45,10,751.41
39440,13113,149,1,677.69,20,542.15
39441,13113,52,1,6508.62,20,5206.9
39442,13113,325,3,2195.94,15,5599.65
39443,13114,388,2,2218.8,5,4215.72
39444,13114,477,2,6445.24,0,12890.48
39445,13115,206,1,1253.41,20,1002.73
39446,13115,215,1,5841.08,0,5841.08
39447,13115,264,3,4595.31,15,11718.04
39448,13115,69,2,5010.91,5,9520.73
39449,13116,244,1,4918.04,0,4918.04
39450,13116,209,3,4416.27,10,11923.93
39451,13117,151,2,2209.42,20,3535.07
39452,13117,287,2,6451.34,10,11612.41
39453,13117,243,2,4399.4,0,8798.8
39454,13117,91,3,4580.58,0,13741.74
39455,13118,141,1,3465.47,10,3118.92
39456,13118,169,2,577.79,0,1155.58
39457,13118,73,2,3534.23,10,6361.61
39458,13118,120,3,2446.72,10,6606.14
39459,13119,275,2,5860.41,15,9962.7
39460,13120,75,2,3588.68,5,6818.49
39461,13120,475,1,6674.59,5,6340.86
39462,13120,101,3,1220.42,10,3295.13
39463,13120,185,2,4683.59,20,7493.74
39464,13121,296,3,2405.04,0,7215.12
39465,13121,305,1,3796.64,20,3037.31
39466,13121,179,1,673.16,20,538.53
39467,13121,119,1,1142.79,20,914.23
39468,13122,46,2,1707.06,15,2902.0
39469,13122,187,2,3050.7,15,5186.19
39470,13122,332,3,3688.87,5,10513.28
39471,13123,147,1,3179.57,10,2861.61
39472,13124,343,2,769.79,15,1308.64
39473,13124,359,1,261.86,10,235.67
39474,13124,413,3,4322.39,10,11670.45
39475,13125,230,2,4148.17,20,6637.07
39476,13125,185,1,4683.59,5,4449.41
39477,13125,297,1,1652.12,0,1652.12
39478,13126,472,2,5509.09,0,11018.18
39479,13126,420,2,6363.59,10,11454.46
39480,13126,201,2,585.34,10,1053.61
39481,13127,387,2,2659.99,5,5053.98
39482,13128,303,1,6612.93,5,6282.28
39483,13129,53,1,5661.57,15,4812.33
39484,13129,273,3,1425.92,15,3636.1
39485,13129,416,3,360.71,20,865.7
39486,13129,412,3,3211.68,5,9153.29
39487,13130,284,1,465.94,20,372.75
39488,13131,460,3,5482.86,15,13981.29
39489,13131,345,1,4146.5,20,3317.2
39490,13131,485,2,5804.27,10,10447.69
39491,13131,36,2,5701.48,15,9692.52
39492,13132,1,3,5510.01,15,14050.53
39493,13132,338,1,807.14,0,807.14
39494,13132,432,3,5383.24,20,12919.78
39495,13133,93,2,3635.74,20,5817.18
39496,13133,6,2,5508.58,10,9915.44
39497,13134,63,2,3505.88,20,5609.41
39498,13135,44,3,1340.72,0,4022.16
39499,13136,340,2,4345.92,20,6953.47
39500,13136,270,3,1258.93,20,3021.43
39501,13137,214,3,2474.95,20,5939.88
39502,13137,458,3,5337.73,15,13611.21
39503,13137,121,1,5227.39,5,4966.02
39504,13138,243,1,4399.4,20,3519.52
39505,13138,161,1,1211.4,15,1029.69
39506,13138,311,2,1491.18,20,2385.89
39507,13139,74,1,5143.6,10,4629.24
39508,13139,447,2,5286.23,0,10572.46
39509,13139,336,1,6427.64,0,6427.64
39510,13139,61,2,294.65,15,500.9
39511,13139,59,1,2105.47,20,1684.38
39512,13140,444,2,5706.2,10,10271.16
39513,13140,468,2,5455.67,15,9274.64
39514,13140,368,1,5843.88,15,4967.3
39515,13140,175,1,2705.87,5,2570.58
39516,13141,481,2,5775.87,20,9241.39
39517,13142,237,1,843.71,10,759.34
39518,13142,490,3,2868.92,0,8606.76
39519,13142,301,1,5248.94,20,4199.15
39520,13143,42,1,6256.84,10,5631.16
39521,13143,149,2,677.69,20,1084.3
39522,13144,184,1,6071.24,0,6071.24
39523,13144,237,1,843.71,10,759.34
39524,13144,127,2,5625.09,0,11250.18
39525,13145,323,1,3174.59,15,2698.4
39526,13146,168,1,846.8,15,719.78
39527,13146,426,2,3266.74,20,5226.78
39528,13146,286,3,3284.11,10,8867.1
39529,13146,68,3,2616.78,0,7850.34
39530,13146,343,1,769.79,10,692.81
39531,13147,75,2,3588.68,10,6459.62
39532,13148,383,2,2274.41,10,4093.94
39533,13148,11,2,1953.31,20,3125.3
39534,13148,111,3,1792.47,15,4570.8
39535,13148,435,3,5004.28,5,14262.2
39536,13149,385,3,4803.52,0,14410.56
39537,13149,105,1,1490.91,0,1490.91
39538,13149,130,1,6978.17,10,6280.35
39539,13149,161,1,1211.4,15,1029.69
39540,13149,404,2,563.4,20,901.44
39541,13150,417,3,2183.95,0,6551.85
39542,13150,56,2,3531.54,0,7063.08
39543,13150,20,3,3611.54,20,8667.7
39544,13150,7,2,3683.21,20,5893.14
39545,13151,412,1,3211.68,0,3211.68
39546,13152,286,2,3284.11,20,5254.58
39547,13152,264,2,4595.31,5,8731.09
39548,13152,185,2,4683.59,0,9367.18
39549,13153,332,2,3688.87,5,7008.85
39550,13153,293,2,3313.89,15,5633.61
39551,13153,307,2,4025.94,20,6441.5
39552,13154,427,3,3738.11,0,11214.33
39553,13154,257,3,6053.05,20,14527.32
39554,13154,172,3,2309.64,5,6582.47
39555,13155,326,1,2999.88,15,2549.9
39556,13155,219,3,5917.6,15,15089.88
39557,13155,185,2,4683.59,20,7493.74
39558,13156,308,2,1524.38,0,3048.76
39559,13156,12,3,6702.6,15,17091.63
39560,13156,488,2,1173.79,0,2347.58
39561,13157,153,2,2235.46,20,3576.74
39562,13157,55,3,2557.47,20,6137.93
39563,13157,37,3,4632.2,5,13201.77
39564,13158,440,1,917.04,20,733.63
39565,13158,23,3,888.96,20,2133.5
39566,13158,477,2,6445.24,10,11601.43
39567,13158,330,2,470.02,15,799.03
39568,13159,208,1,6502.5,0,6502.5
39569,13159,388,3,2218.8,0,6656.4
39570,13160,321,1,5283.24,5,5019.08
39571,13161,52,1,6508.62,10,5857.76
39572,13161,430,2,4638.5,15,7885.45
39573,13161,126,2,1428.47,10,2571.25
39574,13161,9,2,3641.12,0,7282.24
39575,13162,362,2,5311.89,20,8499.02
39576,13162,283,3,893.81,0,2681.43
39577,13162,150,2,1557.76,20,2492.42
39578,13163,243,3,4399.4,20,10558.56
39579,13164,59,2,2105.47,5,4000.39
39580,13164,128,2,7249.11,0,14498.22
39581,13164,25,3,5482.5,20,13158.0
39582,13164,72,1,365.48,10,328.93
39583,13164,420,1,6363.59,15,5409.05
39584,13165,264,2,4595.31,5,8731.09
39585,13165,283,1,893.81,10,804.43
39586,13166,72,3,365.48,15,931.97
39587,13166,373,2,3574.56,0,7149.12
39588,13167,313,1,988.44,15,840.17
39589,13168,66,1,5157.85,15,4384.17
39590,13168,293,2,3313.89,5,6296.39
39591,13168,452,3,2442.26,0,7326.78
39592,13168,96,3,4716.81,15,12027.87
39593,13169,183,1,2068.72,15,1758.41
39594,13169,117,2,4321.82,20,6914.91
39595,13169,100,2,3988.92,5,7578.95
39596,13170,200,3,4431.06,0,13293.18
39597,13171,110,1,489.22,10,440.3
39598,13171,187,3,3050.7,10,8236.89
39599,13171,12,2,6702.6,20,10724.16
39600,13171,177,2,2750.97,15,4676.65
39601,13172,454,2,2438.4,15,4145.28
39602,13172,288,3,1761.65,0,5284.95
39603,13172,427,1,3738.11,5,3551.2
39604,13172,347,1,4144.0,15,3522.4
39605,13173,48,3,316.36,20,759.26
39606,13173,244,1,4918.04,5,4672.14
39607,13173,207,2,5158.74,0,10317.48
39608,13174,24,3,2136.11,10,5767.5
39609,13174,63,3,3505.88,5,9991.76
39610,13174,76,2,4837.08,20,7739.33
39611,13174,399,1,2331.2,15,1981.52
39612,13175,199,2,352.68,10,634.82
39613,13175,123,3,3833.49,15,9775.4
39614,13175,452,2,2442.26,15,4151.84
39615,13175,163,2,3339.46,10,6011.03
39616,13175,15,2,3042.85,10,5477.13
39617,13176,104,3,7588.14,10,20487.98
39618,13176,471,1,6761.03,20,5408.82
39619,13176,465,2,5157.02,10,9282.64
39620,13176,424,3,4772.1,10,12884.67
39621,13176,51,2,3670.45,0,7340.9
39622,13177,485,2,5804.27,15,9867.26
39623,13177,6,2,5508.58,15,9364.59
39624,13177,426,2,3266.74,15,5553.46
39625,13177,93,3,3635.74,15,9271.14
39626,13177,288,3,1761.65,10,4756.46
39627,13178,58,1,4604.09,5,4373.89
39628,13178,232,2,2127.22,20,3403.55
39629,13178,177,1,2750.97,20,2200.78
39630,13179,441,1,4798.11,20,3838.49
39631,13179,202,2,6723.19,15,11429.42
39632,13179,208,3,6502.5,15,16581.38
39633,13179,334,2,2817.4,15,4789.58
39634,13179,172,1,2309.64,20,1847.71
39635,13180,220,3,5010.49,20,12025.18
39636,13180,259,1,3797.38,20,3037.9
39637,13180,331,1,3016.66,5,2865.83
39638,13180,322,3,331.38,10,894.73
39639,13180,193,2,2454.09,5,4662.77
39640,13181,313,1,988.44,20,790.75
39641,13181,488,1,1173.79,15,997.72
39642,13182,64,2,1425.78,10,2566.4
39643,13182,37,2,4632.2,15,7874.74
39644,13182,294,1,6342.22,5,6025.11
39645,13182,355,3,1612.73,10,4354.37
39646,13182,171,2,6936.56,20,11098.5
39647,13183,394,1,3625.45,15,3081.63
39648,13183,375,2,4064.32,10,7315.78
39649,13183,20,1,3611.54,0,3611.54
39650,13183,421,2,5479.21,0,10958.42
39651,13183,33,2,6326.06,5,12019.51
39652,13184,122,2,5740.41,20,9184.66
39653,13184,290,1,1712.97,0,1712.97
39654,13185,479,3,6455.27,0,19365.81
39655,13185,153,2,2235.46,0,4470.92
39656,13185,253,2,3268.57,0,6537.14
39657,13186,200,3,4431.06,10,11963.86
39658,13186,167,2,4668.94,15,7937.2
39659,13187,258,1,4664.69,0,4664.69
39660,13187,430,3,4638.5,5,13219.72
39661,13187,153,3,2235.46,10,6035.74
39662,13187,361,1,1407.31,10,1266.58
39663,13187,337,3,3201.23,5,9123.51
39664,13188,107,2,564.18,15,959.11
39665,13188,74,3,5143.6,5,14659.26
39666,13188,251,3,6976.91,5,19884.19
39667,13189,429,1,2491.74,5,2367.15
39668,13189,251,2,6976.91,20,11163.06
39669,13190,336,3,6427.64,20,15426.34
39670,13190,185,1,4683.59,0,4683.59
39671,13190,264,2,4595.31,15,7812.03
39672,13190,87,1,2389.96,15,2031.47
39673,13191,146,3,6070.29,5,17300.33
39674,13191,443,2,1703.17,5,3236.02
39675,13192,57,1,6884.55,5,6540.32
39676,13193,177,3,2750.97,15,7014.97
39677,13193,145,1,4883.75,0,4883.75
39678,13194,108,3,4398.15,10,11875.0
39679,13194,360,3,1730.68,0,5192.04
39680,13194,289,3,444.25,15,1132.84
39681,13194,103,1,2323.84,0,2323.84
39682,13195,473,1,4437.5,10,3993.75
39683,13196,445,1,1677.39,10,1509.65
39684,13196,301,1,5248.94,5,4986.49
39685,13196,468,2,5455.67,0,10911.34
39686,13197,348,2,4604.31,5,8748.19
39687,13198,57,3,6884.55,5,19620.97
39688,13198,244,1,4918.04,0,4918.04
39689,13198,430,2,4638.5,10,8349.3
39690,13199,440,2,917.04,10,1650.67
39691,13199,428,2,3496.44,5,6643.24
39692,13199,280,2,4159.17,0,8318.34
39693,13199,407,3,1304.86,0,3914.58
39694,13199,317,3,2024.72,0,6074.16
39695,13200,192,2,3551.6,20,5682.56
39696,13201,2,1,3215.77,20,2572.62
39697,13201,200,2,4431.06,5,8419.01
39698,13201,403,2,4235.0,20,6776.0
39699,13202,429,2,2491.74,20,3986.78
39700,13202,106,1,5064.37,20,4051.5
39701,13202,385,3,4803.52,10,12969.5
39702,13202,71,3,2617.25,20,6281.4
39703,13203,406,1,4030.65,0,4030.65
39704,13204,368,1,5843.88,10,5259.49
39705,13204,135,2,3090.72,10,5563.3
39706,13204,104,3,7588.14,0,22764.42
39707,13204,164,3,4858.57,20,11660.57
39708,13205,246,2,4424.62,5,8406.78
39709,13205,377,3,6254.71,20,15011.3
39710,13205,106,2,5064.37,10,9115.87
39711,13205,238,2,3679.31,5,6990.69
39712,13206,401,3,7161.81,5,20411.16
39713,13207,460,1,5482.86,20,4386.29
39714,13207,211,2,397.55,0,795.1
39715,13208,412,1,3211.68,15,2729.93
39716,13208,7,1,3683.21,20,2946.57
39717,13208,117,1,4321.82,20,3457.46
39718,13209,209,2,4416.27,20,7066.03
39719,13209,85,1,2808.24,5,2667.83
39720,13209,291,1,2165.5,15,1840.67
39721,13209,464,3,3055.68,20,7333.63
39722,13209,77,1,5836.97,10,5253.27
39723,13210,202,3,6723.19,15,17144.13
39724,13210,358,1,2126.98,0,2126.98
39725,13210,374,1,1802.67,20,1442.14
39726,13210,428,3,3496.44,10,9440.39
39727,13210,205,1,7507.34,10,6756.61
39728,13211,364,3,5852.36,10,15801.37
39729,13211,128,3,7249.11,15,18485.23
39730,13212,73,2,3534.23,20,5654.77
39731,13212,32,1,4930.87,10,4437.78
39732,13212,454,1,2438.4,5,2316.48
39733,13213,228,1,5511.46,10,4960.31
39734,13214,38,2,311.52,15,529.58
39735,13215,10,3,5468.56,0,16405.68
39736,13215,123,1,3833.49,20,3066.79
39737,13216,246,3,4424.62,0,13273.86
39738,13217,195,2,1421.15,15,2415.95
39739,13217,347,2,4144.0,0,8288.0
39740,13218,403,1,4235.0,0,4235.0
39741,13218,391,3,2009.58,10,5425.87
39742,13218,208,3,6502.5,5,18532.12
39743,13219,383,2,2274.41,20,3639.06
39744,13219,71,1,2617.25,10,2355.53
39745,13219,102,2,3981.48,5,7564.81
39746,13219,117,2,4321.82,0,8643.64
39747,13220,216,1,5868.33,5,5574.91
39748,13220,271,3,1157.82,5,3299.79
39749,13220,117,2,4321.82,20,6914.91
39750,13220,71,3,2617.25,10,7066.57
39751,13221,11,1,1953.31,10,1757.98
39752,13221,224,2,245.53,5,466.51
39753,13221,68,1,2616.78,0,2616.78
39754,13222,254,2,3465.51,5,6584.47
39755,13222,127,2,5625.09,20,9000.14
39756,13222,287,3,6451.34,5,18386.32
39757,13223,193,3,2454.09,15,6257.93
39758,13223,191,3,1937.48,15,4940.57
39759,13223,175,3,2705.87,5,7711.73
39760,13224,384,3,4751.88,0,14255.64
39761,13224,330,3,470.02,0,1410.06
39762,13224,461,1,5452.72,0,5452.72
39763,13224,179,2,673.16,0,1346.32
39764,13225,440,3,917.04,20,2200.9
39765,13226,199,3,352.68,20,846.43
39766,13226,444,2,5706.2,15,9700.54
39767,13226,210,1,5315.86,15,4518.48
39768,13226,332,1,3688.87,15,3135.54
39769,13226,258,2,4664.69,20,7463.5
39770,13227,307,1,4025.94,0,4025.94
39771,13227,56,1,3531.54,10,3178.39
39772,13227,242,3,6330.61,0,18991.83
39773,13228,432,1,5383.24,20,4306.59
39774,13228,87,1,2389.96,0,2389.96
39775,13228,209,1,4416.27,0,4416.27
39776,13228,190,1,4994.94,10,4495.45
39777,13228,104,1,7588.14,15,6449.92
39778,13229,181,1,4610.23,10,4149.21
39779,13229,347,3,4144.0,10,11188.8
39780,13229,95,3,3026.12,15,7716.61
39781,13229,143,1,2546.19,0,2546.19
39782,13230,135,3,3090.72,20,7417.73
39783,13230,29,1,531.09,0,531.09
39784,13231,48,1,316.36,0,316.36
39785,13232,52,2,6508.62,0,13017.24
39786,13233,431,2,1270.86,10,2287.55
39787,13234,436,1,3123.62,20,2498.9
39788,13234,128,3,7249.11,15,18485.23
39789,13234,176,2,5112.93,15,8691.98
39790,13235,313,2,988.44,0,1976.88
39791,13235,146,2,6070.29,20,9712.46
39792,13235,210,2,5315.86,15,9036.96
39793,13235,472,3,5509.09,20,13221.82
39794,13236,81,1,2708.98,15,2302.63
39795,13236,110,2,489.22,10,880.6
39796,13237,25,2,5482.5,0,10965.0
39797,13237,39,3,4072.9,5,11607.76
39798,13238,485,1,5804.27,10,5223.84
39799,13238,80,2,1507.21,5,2863.7
39800,13239,454,3,2438.4,5,6949.44
39801,13240,192,3,3551.6,0,10654.8
39802,13240,265,1,2369.28,15,2013.89
39803,13240,335,1,5478.06,5,5204.16
39804,13241,219,1,5917.6,5,5621.72
39805,13241,322,3,331.38,0,994.14
39806,13241,231,2,4575.63,15,7778.57
39807,13241,428,1,3496.44,10,3146.8
39808,13242,208,3,6502.5,15,16581.38
39809,13243,330,3,470.02,0,1410.06
39810,13243,26,1,1221.93,5,1160.83
39811,13243,442,3,1838.96,15,4689.35
39812,13244,235,1,1098.4,20,878.72
39813,13245,487,2,5533.74,20,8853.98
39814,13245,134,2,2633.54,5,5003.73
39815,13246,77,1,5836.97,10,5253.27
39816,13246,475,3,6674.59,5,19022.58
39817,13246,339,1,6100.66,5,5795.63
39818,13247,116,1,1376.85,15,1170.32
39819,13247,145,1,4883.75,10,4395.38
39820,13247,483,1,5120.09,20,4096.07
39821,13247,7,3,3683.21,15,9392.19
39822,13247,86,3,2015.41,20,4836.98
39823,13248,87,3,2389.96,0,7169.88
39824,13249,106,1,5064.37,0,5064.37
39825,13249,411,3,361.79,15,922.56
39826,13249,340,2,4345.92,0,8691.84
39827,13249,83,2,1670.74,20,2673.18
39828,13249,71,1,2617.25,15,2224.66
39829,13250,311,2,1491.18,10,2684.12
39830,13250,100,3,3988.92,0,11966.76
39831,13251,112,2,1181.15,10,2126.07
39832,13251,402,3,5870.69,5,16731.47
39833,13251,373,1,3574.56,5,3395.83
39834,13251,280,2,4159.17,15,7070.59
39835,13251,32,3,4930.87,15,12573.72
39836,13252,287,2,6451.34,0,12902.68
39837,13252,464,1,3055.68,5,2902.9
39838,13253,103,2,2323.84,15,3950.53
39839,13253,349,2,3955.81,20,6329.3
39840,13253,33,2,6326.06,20,10121.7
39841,13254,417,3,2183.95,20,5241.48
39842,13254,447,2,5286.23,20,8457.97
39843,13254,118,3,3713.81,0,11141.43
39844,13255,483,2,5120.09,10,9216.16
39845,13256,95,2,3026.12,5,5749.63
39846,13256,65,1,5652.16,5,5369.55
39847,13256,248,1,4272.42,10,3845.18
39848,13257,311,3,1491.18,0,4473.54
39849,13257,69,3,5010.91,20,12026.18
39850,13257,337,2,3201.23,20,5121.97
39851,13258,229,2,1923.75,15,3270.38
39852,13259,211,2,397.55,20,636.08
39853,13259,80,1,1507.21,15,1281.13
39854,13260,254,1,3465.51,0,3465.51
39855,13260,281,3,5148.08,20,12355.39
39856,13260,62,2,4736.5,5,8999.35
39857,13260,37,3,4632.2,15,11812.11
39858,13260,363,3,1697.25,0,5091.75
39859,13261,256,3,5002.84,0,15008.52
39860,13261,481,3,5775.87,0,17327.61
39861,13262,95,3,3026.12,0,9078.36
39862,13262,15,3,3042.85,15,7759.27
