order_id,customer_id,order_date,payment_method,order_status
11469,8099,2024-09-09,COD,Delivered
11470,4321,2025-12-22,UPI,Delivered
11471,7188,2025-06-21,Credit Card,Shipped
11472,5756,2024-07-01,Debit Card,Shipped
11473,4401,2025-09-04,Wallet,Shipped
11474,1141,2024-07-10,COD,Delivered
11475,5698,2024-02-25,Credit Card,Cancelled
11476,6276,2025-02-28,COD,Shipped
11477,1783,2023-06-09,UPI,Shipped
11478,2312,2023-06-06,Debit Card,Shipped
11479,1781,2024-08-21,Wallet,Cancelled
11480,7369,2023-11-03,Wallet,Cancelled
11481,5295,2023-04-26,Credit Card,Cancelled
11482,4113,2023-04-15,UPI,Returned
11483,6819,2024-11-19,Debit Card,Delivered
11484,7517,2025-07-03,Debit Card,Delivered
11485,8901,2023-10-24,Credit Card,Cancelled
11486,8329,2024-06-05,Debit Card,Cancelled
11487,2742,2025-02-21,COD,Returned
11488,23,2024-11-28,UPI,Returned
11489,8843,2023-07-04,UPI,Cancelled
11490,6696,2024-04-07,Credit Card,Shipped
11491,3580,2024-02-15,UPI,Cancelled
11492,9561,2025-04-06,UPI,Delivered
11493,8669,2025-10-13,Debit Card,Cancelled
11494,810,2024-02-10,COD,Delivered
11495,9196,2025-02-04,Debit Card,Delivered
11496,4318,2024-05-18,Debit Card,Returned
11497,8564,2025-10-05,UPI,Returned
11498,96,2023-10-17,UPI,Delivered
11499,7509,2023-01-10,Credit Card,Shipped
11500,8719,2025-11-26,Wallet,Returned
11501,2073,2023-06-18,COD,Cancelled
11502,8865,2024-01-15,COD,Delivered
11503,9075,2024-04-22,Debit Card,Delivered
11504,9135,2025-03-05,UPI,Returned
11505,9277,2023-04-07,COD,Cancelled
11506,7872,2024-05-12,Debit Card,Cancelled
11507,6024,2024-08-12,Debit Card,Cancelled
11508,6912,2025-03-18,Credit Card,Cancelled
11509,9113,2023-06-12,Wallet,Shipped
11510,8107,2023-12-12,COD,Delivered
11511,5937,2025-03-11,COD,Shipped
11512,2778,2025-11-11,Wallet,Cancelled
11513,7190,2023-12-16,Wallet,Shipped
11514,1877,2023-06-20,Credit Card,Returned
11515,2234,2025-10-05,Credit Card,Shipped
11516,3310,2025-05-06,COD,Shipped
11517,4993,2025-04-24,Wallet,Shipped
11518,9436,2025-02-11,Credit Card,Shipped
11519,2856,2023-11-11,Wallet,Cancelled
11520,6784,2024-09-21,UPI,Returned
11521,8159,2024-12-26,COD,Delivered
11522,8764,2024-06-04,Credit Card,Cancelled
11523,1408,2023-11-22,Credit Card,Cancelled
11524,8889,2024-04-04,COD,Shipped
11525,3050,2025-09-09,Debit Card,Shipped
11526,1885,2024-02-12,Wallet,Cancelled
11527,9876,2024-05-06,Debit Card,Returned
11528,6469,2025-10-16,Debit Card,Shipped
11529,8589,2023-08-25,Debit Card,Shipped
11530,9250,2024-03-15,COD,Shipped
11531,6453,2023-09-12,Credit Card,Cancelled
11532,1850,2023-03-23,Credit Card,Delivered
11533,9303,2025-01-27,COD,Cancelled
11534,7855,2025-03-08,COD,Cancelled
11535,684,2024-07-03,COD,Returned
11536,5386,2024-10-04,COD,Delivered
11537,8568,2025-02-09,UPI,Cancelled
11538,5910,2025-06-08,Debit Card,Returned
11539,5974,2024-09-26,COD,Returned
11540,2926,2023-09-19,UPI,Shipped
11541,7846,2025-12-28,UPI,Delivered
11542,1995,2024-01-22,Wallet,Delivered
11543,6557,2024-07-15,Wallet,Shipped
11544,7518,2023-02-15,Debit Card,Delivered
11545,4054,2025-06-11,COD,Delivered
11546,2906,2025-11-28,Wallet,Returned
11547,2623,2024-05-21,Wallet,Cancelled
11548,2527,2024-01-28,UPI,Cancelled
11549,8145,2025-11-11,COD,Delivered
11550,8959,2023-08-19,Debit Card,Cancelled
11551,5983,2025-12-22,COD,Returned
11552,9753,2023-03-13,Wallet,Cancelled
11553,2971,2023-01-02,Credit Card,Returned
11554,6961,2025-05-09,Debit Card,Delivered
11555,7114,2024-11-21,Debit Card,Shipped
11556,8434,2023-12-21,Credit Card,Returned
11557,3341,2024-03-28,Credit Card,Cancelled
11558,6274,2023-10-21,COD,Shipped
11559,4601,2024-12-16,Debit Card,Delivered
11560,448,2024-02-07,Wallet,Shipped
11561,9208,2024-07-24,Credit Card,Returned
11562,2724,2025-11-18,UPI,Delivered
11563,9448,2024-06-25,UPI,Shipped
11564,6282,2024-01-07,Debit Card,Shipped
11565,4941,2024-08-26,COD,Returned
11566,4138,2024-11-18,UPI,Delivered
11567,3909,2025-05-11,Wallet,Cancelled
11568,347,2023-04-23,COD,Shipped
11569,4664,2023-02-13,COD,Cancelled
11570,6343,2023-12-02,COD,Cancelled
11571,2730,2024-04-03,UPI,Delivered
11572,1479,2025-01-23,Wallet,Cancelled
11573,6324,2024-04-28,COD,Shipped
11574,7029,2023-04-14,COD,Returned
11575,5401,2023-02-22,COD,Delivered
11576,4949,2023-12-17,Credit Card,Returned
11577,4346,2024-04-03,UPI,Returned
11578,6929,2025-09-02,Credit Card,Returned
11579,2706,2023-10-24,COD,Cancelled
11580,6583,2024-10-01,Debit Card,Shipped
11581,9154,2025-04-16,Wallet,Shipped
11582,7413,2024-11-26,COD,Shipped
11583,8473,2024-05-05,Credit Card,Returned
11584,3850,2023-05-08,Debit Card,Cancelled
11585,9117,2023-03-07,UPI,Shipped
11586,1660,2024-12-23,UPI,Cancelled
11587,7017,2024-08-12,UPI,Cancelled
11588,8002,2024-10-21,COD,Returned
11589,1761,2024-11-20,Debit Card,Delivered
11590,7774,2023-06-08,UPI,Shipped
11591,4041,2024-08-01,Wallet,Cancelled
11592,327,2023-01-11,Debit Card,Delivered
11593,2467,2023-12-14,COD,Delivered
11594,5013,2023-03-03,Wallet,Shipped
11595,380,2025-01-09,UPI,Returned
11596,5166,2025-04-23,Debit Card,Cancelled
11597,499,2025-05-04,Credit Card,Cancelled
11598,7019,2024-12-13,COD,Returned
11599,9427,2024-02-08,Credit Card,Delivered
11600,1964,2023-08-03,Wallet,Cancelled
11601,9214,2024-10-23,COD,Returned
11602,8382,2023-07-15,UPI,Cancelled
11603,5491,2025-05-02,Wallet,Shipped
11604,1361,2024-10-16,Debit Card,Delivered
11605,95,2025-04-06,Debit Card,Shipped
11606,6527,2024-03-15,Credit Card,Shipped
11607,7462,2024-09-08,COD,Cancelled
11608,6682,2024-03-03,Wallet,Delivered
11609,9517,2023-08-25,Debit Card,Shipped
11610,3277,2024-10-22,UPI,Delivered
11611,2395,2024-03-11,Wallet,Cancelled
11612,3528,2025-05-19,Credit Card,Delivered
11613,2287,2024-01-07,Credit Card,Shipped
11614,4802,2024-01-16,Debit Card,Returned
11615,2732,2025-12-13,Credit Card,Returned
11616,8270,2024-11-13,COD,Returned
11617,2549,2025-10-18,Wallet,Shipped
11618,614,2024-08-01,Debit Card,Delivered
11619,249,2023-03-20,UPI,Shipped
11620,1283,2023-06-15,Debit Card,Cancelled
11621,5210,2024-06-21,Wallet,Returned
11622,2835,2023-04-07,COD,Delivered
11623,8893,2024-05-13,COD,Cancelled
11624,3180,2023-05-26,Credit Card,Returned
11625,5576,2024-12-28,Credit Card,Cancelled
11626,3516,2024-03-14,Credit Card,Delivered
11627,7914,2025-04-10,Debit Card,Returned
11628,5284,2024-05-26,Wallet,Delivered
11629,8153,2025-02-08,Debit Card,Delivered
11630,9386,2023-02-26,UPI,Cancelled
11631,9153,2024-02-17,Credit Card,Returned
11632,5892,2023-11-06,Wallet,Cancelled
11633,6297,2024-07-15,Debit Card,Shipped
11634,7107,2023-11-25,Debit Card,Delivered
11635,6799,2024-03-19,Wallet,Cancelled
11636,8339,2023-07-01,UPI,Returned
11637,6966,2025-04-15,UPI,Shipped
11638,8075,2023-11-12,COD,Delivered
11639,3175,2023-07-07,Debit Card,Delivered
11640,2939,2023-11-06,Credit Card,Cancelled
11641,117,2023-07-16,Credit Card,Shipped
11642,4105,2024-02-13,COD,Shipped
11643,9249,2025-04-08,Credit Card,Delivered
11644,2234,2025-11-09,Wallet,Cancelled
11645,6685,2025-02-04,COD,Shipped
11646,76,2023-02-26,UPI,Cancelled
11647,721,2024-01-06,UPI,Returned
11648,5360,2023-02-06,Credit Card,Returned
11649,8628,2024-11-14,Debit Card,Returned
11650,4816,2024-07-01,Debit Card,Cancelled
11651,6284,2023-10-15,Debit Card,Shipped
11652,9498,2024-01-12,UPI,Cancelled
11653,9387,2024-12-27,Wallet,Cancelled
11654,9412,2023-04-02,COD,Cancelled
11655,8470,2023-05-24,Wallet,Shipped
11656,304,2023-08-27,Wallet,Returned
11657,2797,2024-11-10,Credit Card,Cancelled
11658,8309,2024-08-02,UPI,Delivered
11659,1066,2023-09-18,Credit Card,Cancelled
11660,2339,2023-05-27,COD,Shipped
11661,728,2024-10-15,COD,Delivered
11662,1664,2024-02-27,Credit Card,Returned
11663,1513,2023-03-11,Wallet,Returned
11664,159,2023-02-16,COD,Delivered
11665,3908,2023-07-18,Credit Card,Returned
11666,1756,2024-07-11,Credit Card,Shipped
11667,626,2025-12-02,COD,Returned
11668,3367,2024-03-14,Credit Card,Shipped
11669,8237,2024-05-04,UPI,Returned
11670,8994,2024-04-16,UPI,Delivered
11671,9108,2025-03-19,Wallet,Shipped
11672,1668,2025-10-05,Wallet,Cancelled
11673,6440,2024-12-11,Debit Card,Shipped
11674,3379,2025-08-23,Wallet,Delivered
11675,3758,2023-03-11,Debit Card,Returned
11676,9419,2023-10-23,COD,Returned
11677,3860,2023-03-23,UPI,Shipped
11678,2715,2023-02-14,Credit Card,Shipped
11679,1765,2025-01-07,Wallet,Cancelled
11680,9009,2025-06-13,Debit Card,Returned
11681,1586,2024-08-16,Debit Card,Delivered
11682,9733,2025-02-07,Credit Card,Shipped
11683,4687,2025-08-24,COD,Returned
11684,2289,2023-09-01,Debit Card,Cancelled
11685,3205,2023-04-22,Credit Card,Delivered
11686,2730,2024-11-02,UPI,Delivered
11687,4056,2025-01-24,Wallet,Returned
11688,9410,2024-03-26,UPI,Cancelled
11689,3162,2025-10-04,Wallet,Returned
11690,8590,2024-07-09,UPI,Delivered
11691,157,2025-10-13,Wallet,Shipped
11692,4219,2024-10-19,Credit Card,Returned
11693,5070,2023-10-17,Wallet,Delivered
11694,640,2024-08-20,Debit Card,Cancelled
11695,5923,2024-12-01,UPI,Cancelled
11696,3871,2023-03-23,Wallet,Delivered
11697,963,2023-09-13,Debit Card,Delivered
11698,5032,2025-03-13,UPI,Shipped
11699,4697,2023-07-27,Credit Card,Delivered
11700,8706,2025-06-25,Credit Card,Returned
11701,6541,2023-01-16,COD,Returned
11702,9756,2024-05-22,COD,Delivered
11703,3737,2023-06-02,COD,Cancelled
11704,5557,2024-06-28,Wallet,Delivered
11705,4750,2024-03-23,COD,Returned
11706,2006,2025-03-06,Credit Card,Returned
11707,1962,2024-09-07,Debit Card,Delivered
11708,5922,2024-07-13,UPI,Delivered
11709,5992,2025-06-03,Wallet,Returned
11710,2671,2023-08-16,COD,Cancelled
11711,6205,2024-11-15,UPI,Shipped
11712,2116,2023-04-16,UPI,Shipped
11713,3297,2023-10-18,Wallet,Cancelled
11714,8727,2023-09-09,Debit Card,Delivered
11715,3675,2025-02-01,Debit Card,Delivered
11716,49,2023-09-24,UPI,Delivered
11717,1127,2024-04-20,Debit Card,Shipped
11718,3805,2024-04-16,Credit Card,Shipped
11719,1801,2023-07-06,COD,Returned
11720,9611,2023-02-17,COD,Returned
11721,8248,2025-05-16,COD,Cancelled
11722,4540,2025-01-20,COD,Shipped
11723,8876,2025-03-18,COD,Shipped
11724,4121,2025-08-09,Debit Card,Returned
11725,9156,2025-08-16,Credit Card,Shipped
11726,7152,2023-09-13,Wallet,Shipped
11727,3526,2024-01-20,Credit Card,Cancelled
11728,2376,2023-03-26,Wallet,Shipped
11729,3711,2023-06-18,UPI,Cancelled
11730,1272,2023-06-15,COD,Cancelled
11731,7238,2023-02-12,Wallet,Cancelled
11732,8962,2025-12-02,Wallet,Shipped
11733,4274,2025-08-08,Credit Card,Delivered
11734,7401,2025-06-16,Wallet,Delivered
11735,9510,2023-11-24,Credit Card,Delivered
11736,9565,2023-01-17,Debit Card,Delivered
11737,2330,2025-12-07,Wallet,Shipped
11738,479,2025-09-21,COD,Shipped
11739,2988,2024-02-18,Debit Card,Shipped
11740,4648,2025-08-05,COD,Delivered
11741,9217,2024-10-12,COD,Shipped
11742,1294,2024-12-19,COD,Returned
11743,4058,2023-08-24,Credit Card,Cancelled
11744,8727,2025-06-22,UPI,Shipped
11745,6938,2024-03-11,Credit Card,Shipped
11746,6577,2024-02-28,UPI,Returned
11747,9932,2024-10-21,Credit Card,Returned
11748,6347,2023-07-20,Debit Card,Delivered
11749,8482,2024-04-10,COD,Shipped
11750,4739,2024-04-19,Credit Card,Shipped
11751,4520,2024-09-01,COD,Shipped
11752,1903,2024-10-27,COD,Cancelled
11753,7776,2023-06-18,UPI,Shipped
11754,6908,2023-11-20,Wallet,Returned
11755,6961,2024-10-27,Debit Card,Cancelled
11756,6945,2023-10-26,UPI,Returned
11757,5702,2025-02-28,Credit Card,Cancelled
11758,3427,2024-10-01,UPI,Delivered
11759,6159,2024-05-08,UPI,Cancelled
11760,9002,2024-10-23,Debit Card,Delivered
11761,1935,2024-01-16,Wallet,Returned
11762,9370,2025-08-11,Debit Card,Delivered
11763,9863,2025-12-03,Credit Card,Cancelled
11764,6673,2024-06-27,Credit Card,Shipped
11765,9372,2024-08-08,COD,Returned
11766,9700,2023-12-17,UPI,Cancelled
11767,8525,2025-05-05,Debit Card,Shipped
11768,6794,2025-05-25,UPI,Returned
11769,3210,2023-03-21,Credit Card,Returned
11770,1105,2024-12-26,Debit Card,Delivered
11771,5493,2025-11-26,UPI,Returned
11772,4635,2025-11-10,Wallet,Delivered
11773,4606,2024-02-25,Wallet,Returned
11774,3813,2025-06-09,Wallet,Shipped
11775,9349,2024-10-28,COD,Cancelled
11776,8305,2025-04-18,Wallet,Cancelled
11777,4944,2023-09-11,Credit Card,Shipped
11778,6806,2023-01-19,UPI,Delivered
11779,4430,2025-03-24,Wallet,Shipped
11780,6610,2023-02-06,UPI,Shipped
11781,862,2023-10-19,Credit Card,Returned
11782,1819,2024-12-02,COD,Shipped
11783,8316,2024-08-06,Debit Card,Delivered
11784,9977,2024-11-03,Debit Card,Delivered
11785,621,2025-06-16,Credit Card,Cancelled
11786,2760,2025-08-16,COD,Returned
11787,2986,2023-06-20,Wallet,Delivered
11788,9166,2023-09-18,Wallet,Shipped
11789,4889,2023-10-13,Credit Card,Cancelled
11790,5690,2024-07-09,Debit Card,Delivered
11791,9012,2025-02-16,COD,Returned
11792,5031,2024-03-15,COD,Delivered
11793,1960,2024-04-11,Debit Card,Returned
11794,5341,2023-11-16,Credit Card,Returned
11795,3202,2024-01-06,Credit Card,Shipped
11796,7910,2023-09-04,UPI,Shipped
11797,453,2025-02-14,Debit Card,Delivered
11798,4703,2023-03-28,Credit Card,Delivered
11799,9808,2023-11-20,Credit Card,Cancelled
11800,962,2024-10-28,COD,Returned
11801,2163,2023-05-14,Wallet,Returned
11802,4774,2025-08-09,COD,Returned
11803,6396,2025-06-10,COD,Delivered
11804,2065,2023-01-08,Wallet,Cancelled
11805,2982,2024-12-25,Debit Card,Delivered
11806,120,2023-08-27,COD,Delivered
11807,2116,2023-10-20,UPI,Cancelled
11808,3671,2025-04-15,COD,Delivered
11809,9625,2025-11-23,Wallet,Shipped
11810,7724,2024-12-10,Debit Card,Shipped
11811,8395,2025-07-23,Debit Card,Delivered
11812,8536,2025-10-05,COD,Returned
11813,8164,2025-09-14,UPI,Delivered
11814,1470,2025-03-26,Wallet,Cancelled
11815,9269,2025-11-08,Credit Card,Delivered
11816,2846,2025-03-24,Credit Card,Returned
11817,8774,2024-05-27,Debit Card,Delivered
11818,8080,2024-04-05,UPI,Cancelled
11819,9429,2023-02-02,Credit Card,Delivered
11820,6090,2023-07-20,UPI,Shipped
11821,6735,2025-12-26,UPI,Cancelled
11822,4958,2024-04-22,COD,Shipped
11823,9041,2023-04-14,Credit Card,Returned
11824,8600,2024-09-04,Credit Card,Shipped
11825,3086,2024-11-08,UPI,Delivered
11826,7233,2025-07-27,COD,Cancelled
11827,14,2025-06-13,Credit Card,Cancelled
11828,1998,2023-12-13,Credit Card,Delivered
11829,8786,2024-02-25,COD,Delivered
11830,1542,2023-04-27,Credit Card,Shipped
11831,7231,2024-08-28,Debit Card,Cancelled
11832,8801,2023-09-18,Wallet,Returned
11833,8184,2024-09-27,Credit Card,Shipped
11834,4888,2023-04-08,COD,Delivered
11835,5697,2023-02-10,Debit Card,Cancelled
11836,1947,2025-02-25,Debit Card,Returned
11837,3672,2024-11-18,COD,Cancelled
11838,6413,2024-11-20,UPI,Delivered
11839,5678,2025-02-04,Debit Card,Shipped
11840,7988,2023-08-06,Credit Card,Delivered
11841,9108,2023-07-18,Credit Card,Returned
11842,4984,2024-01-14,Credit Card,Returned
11843,5972,2025-09-22,COD,Delivered
11844,6027,2023-10-08,Wallet,Returned
11845,524,2024-09-03,Debit Card,Shipped
11846,6570,2023-06-09,UPI,Cancelled
11847,4559,2025-12-16,Credit Card,Shipped
11848,2330,2025-05-15,COD,Cancelled
11849,255,2025-03-22,COD,Delivered
11850,3051,2024-07-24,UPI,Shipped
11851,8587,2024-06-06,Credit Card,Returned
11852,6844,2025-07-06,Wallet,Delivered
11853,3362,2024-12-17,Debit Card,Shipped
11854,4448,2024-06-05,UPI,Shipped
11855,1846,2024-03-06,Wallet,Returned
11856,6642,2024-07-27,Wallet,Shipped
11857,1431,2025-07-15,UPI,Delivered
11858,6939,2024-12-10,UPI,Returned
11859,5766,2024-10-01,Debit Card,Shipped
11860,8884,2023-09-27,Credit Card,Delivered
11861,7328,2025-11-12,Debit Card,Cancelled
11862,3593,2023-06-10,COD,Cancelled
11863,7440,2025-12-18,Credit Card,Returned
11864,3225,2023-02-18,Credit Card,Delivered
11865,5828,2025-02-11,Wallet,Delivered
11866,592,2025-10-13,UPI,Shipped
11867,4641,2023-01-24,UPI,Delivered
11868,9173,2025-07-18,UPI,Cancelled
11869,7228,2023-12-20,Wallet,Shipped
11870,8610,2024-11-09,Debit Card,Shipped
11871,1446,2025-11-03,Wallet,Shipped
11872,2285,2024-06-22,COD,Shipped
11873,5273,2025-01-11,Credit Card,Returned
11874,4643,2023-02-19,COD,Cancelled
11875,5000,2024-02-23,UPI,Returned
11876,8078,2025-10-23,UPI,Shipped
11877,5699,2025-01-06,Credit Card,Delivered
11878,6509,2023-01-04,Wallet,Shipped
11879,1004,2025-02-19,Wallet,Cancelled
11880,7841,2023-02-12,Wallet,Returned
11881,3545,2024-01-21,UPI,Shipped
11882,6472,2023-06-21,Debit Card,Shipped
11883,2803,2025-07-26,Debit Card,Shipped
11884,3744,2024-08-25,UPI,Cancelled
11885,5023,2025-04-12,COD,Delivered
11886,4280,2023-09-17,Credit Card,Shipped
11887,8912,2024-11-13,COD,Returned
11888,4487,2024-07-07,COD,Shipped
11889,2784,2024-04-21,Debit Card,Delivered
11890,289,2023-12-03,Credit Card,Shipped
11891,5015,2024-07-28,Credit Card,Delivered
11892,8966,2024-11-25,Debit Card,Cancelled
11893,4932,2024-08-25,COD,Cancelled
11894,1395,2024-11-25,Credit Card,Cancelled
11895,205,2023-04-06,Debit Card,Delivered
11896,7492,2025-05-27,Wallet,Shipped
11897,8576,2023-06-07,Credit Card,Delivered
11898,8508,2025-01-21,Debit Card,Returned
11899,1426,2025-11-23,Credit Card,Delivered
11900,6349,2024-10-22,COD,Cancelled
11901,2627,2023-10-06,Wallet,Delivered
11902,2138,2024-04-24,Wallet,Returned
11903,689,2025-12-05,Wallet,Delivered
11904,2308,2025-03-11,UPI,Returned
11905,162,2025-02-04,Credit Card,Shipped
11906,6923,2025-11-22,Debit Card,Returned
11907,8766,2023-02-23,COD,Shipped
11908,1505,2025-05-18,UPI,Shipped
11909,6431,2025-12-23,Credit Card,Returned
11910,7184,2025-03-06,COD,Shipped
11911,304,2023-04-27,Credit Card,Returned
11912,8139,2023-01-12,Wallet,Delivered
11913,1750,2024-05-17,Credit Card,Shipped
11914,7363,2024-07-12,Credit Card,Shipped
11915,3013,2024-06-19,Wallet,Cancelled
11916,4724,2023-07-17,Wallet,Shipped
11917,9401,2024-05-02,Credit Card,Delivered
11918,8281,2025-05-17,Debit Card,Returned
11919,2876,2024-01-22,UPI,Shipped
11920,9693,2023-07-04,Wallet,Shipped
11921,9435,2023-12-20,Wallet,Returned
11922,7993,2024-02-12,UPI,Returned
11923,7503,2025-03-13,Debit Card,Delivered
11924,3517,2023-10-27,Credit Card,Returned
11925,9992,2025-03-17,UPI,Shipped
11926,8245,2023-01-04,Wallet,Delivered
11927,277,2025-10-28,Debit Card,Delivered
11928,4155,2024-02-11,Credit Card,Returned
11929,1734,2023-04-14,Wallet,Cancelled
11930,4742,2025-01-24,UPI,Delivered
11931,2539,2023-10-27,Debit Card,Delivered
11932,6287,2025-08-22,Wallet,Returned
11933,8596,2025-04-16,UPI,Delivered
11934,5288,2024-05-11,Debit Card,Delivered
11935,2246,2024-09-09,Wallet,Cancelled
11936,3149,2023-09-22,UPI,Returned
11937,4671,2025-08-06,UPI,Returned
11938,6356,2024-08-03,Debit Card,Delivered
11939,257,2024-12-21,Wallet,Shipped
11940,252,2025-05-21,UPI,Shipped
11941,8619,2024-12-12,Debit Card,Returned
11942,8793,2025-04-11,UPI,Shipped
11943,8837,2024-03-17,COD,Cancelled
11944,9997,2024-05-22,COD,Shipped
11945,8964,2023-07-19,Credit Card,Delivered
11946,9198,2025-01-27,UPI,Cancelled
11947,3506,2025-06-20,COD,Cancelled
11948,7227,2023-08-02,COD,Returned
11949,5744,2025-08-11,Credit Card,Returned
11950,2769,2024-02-27,Credit Card,Returned
11951,2371,2024-11-13,Credit Card,Returned
11952,6978,2023-03-05,COD,Delivered
11953,9341,2023-09-25,COD,Cancelled
11954,2834,2023-07-15,COD,Returned
11955,632,2025-12-09,Credit Card,Cancelled
11956,6703,2025-06-26,Debit Card,Returned
11957,2542,2024-06-01,UPI,Delivered
11958,6357,2025-05-02,Credit Card,Delivered
11959,5047,2023-03-17,COD,Cancelled
11960,2488,2024-08-10,Wallet,Shipped
11961,6307,2023-11-05,UPI,Shipped
11962,3634,2024-05-14,Credit Card,Cancelled
11963,1903,2023-04-24,Debit Card,Delivered
11964,9513,2023-02-12,Debit Card,Returned
11965,6392,2023-02-02,UPI,Cancelled
11966,8220,2023-09-02,Wallet,Shipped
11967,8230,2024-11-14,Debit Card,Delivered
11968,6702,2023-01-18,Wallet,Cancelled
11969,8019,2025-03-19,COD,Cancelled
11970,8067,2024-06-02,COD,Shipped
11971,4757,2025-01-05,UPI,Shipped
11972,8846,2023-03-10,Credit Card,Delivered
11973,325,2025-07-27,Credit Card,Delivered
11974,2676,2025-05-18,COD,Returned
11975,1818,2024-08-22,Debit Card,Delivered
11976,7861,2024-03-21,UPI,Shipped
11977,883,2025-06-15,Credit Card,Delivered
11978,343,2024-01-05,Debit Card,Shipped
11979,7483,2024-06-05,Debit Card,Cancelled
11980,4191,2024-12-27,Credit Card,Cancelled
11981,2519,2024-09-04,Debit Card,Cancelled
11982,3538,2025-12-17,Wallet,Returned
11983,2078,2023-10-23,UPI,Shipped
11984,381,2025-06-17,Credit Card,Returned
11985,167,2025-08-25,COD,Shipped
11986,2035,2024-04-17,Debit Card,Cancelled
11987,7348,2024-03-06,Credit Card,Cancelled
11988,8932,2024-02-25,Credit Card,Delivered
11989,4223,2023-01-02,Credit Card,Returned
11990,352,2025-11-04,Debit Card,Cancelled
11991,6114,2024-06-22,COD,Delivered
11992,2004,2025-05-02,Credit Card,Cancelled
11993,3239,2024-09-21,UPI,Delivered
11994,6088,2024-12-25,Wallet,Delivered
11995,7065,2024-05-18,UPI,Shipped
11996,9500,2025-11-03,Credit Card,Shipped
11997,8599,2025-02-24,Wallet,Cancelled
11998,4263,2025-02-12,Credit Card,Delivered
11999,3437,2025-10-16,Credit Card,Shipped
12000,6275,2024-01-21,Wallet,Cancelled
12001,6540,2025-08-08,UPI,Shipped
12002,2530,2025-02-04,UPI,Returned
12003,5211,2023-04-20,UPI,Shipped
12004,5565,2025-02-16,Wallet,Returned
12005,1130,2024-04-05,UPI,Delivered
12006,8432,2024-04-14,UPI,Shipped
12007,5449,2024-12-03,Credit Card,Cancelled
12008,4157,2024-06-19,Wallet,Cancelled
12009,6149,2024-01-21,Credit Card,Delivered
12010,922,2024-01-23,UPI,Shipped
12011,9632,2025-08-12,Credit Card,Cancelled
12012,2444,2024-12-11,COD,Delivered
12013,7055,2023-10-27,Wallet,Cancelled
12014,4770,2023-09-16,Wallet,Shipped
12015,2071,2025-07-17,Credit Card,Returned
12016,1585,2025-09-12,Credit Card,Returned
12017,8206,2024-09-10,Debit Card,Returned
12018,8894,2023-05-11,COD,Shipped
12019,3192,2023-10-26,Wallet,Delivered
12020,897,2024-05-15,COD,Shipped
12021,7116,2025-09-13,Wallet,Returned
12022,9205,2025-03-11,UPI,Delivered
12023,4664,2023-08-18,COD,Shipped
12024,1425,2025-06-10,UPI,Shipped
12025,9575,2024-10-21,Credit Card,Delivered
12026,5601,2025-07-11,Credit Card,Returned
12027,1151,2024-09-18,UPI,Shipped
12028,6848,2024-10-16,Wallet,Shipped
12029,3423,2025-10-10,Debit Card,Cancelled
12030,1274,2024-08-08,UPI,Returned
12031,140,2023-01-11,UPI,Cancelled
12032,6856,2023-10-16,Credit Card,Returned
12033,6370,2024-07-23,Debit Card,Shipped
12034,1672,2025-05-03,Debit Card,Returned
12035,6647,2025-07-08,Credit Card,Cancelled
12036,4399,2024-07-06,COD,Cancelled
12037,9821,2023-06-08,Debit Card,Returned
12038,1316,2025-03-13,UPI,Shipped
12039,5354,2023-09-15,Wallet,Shipped
12040,9685,2023-06-04,Debit Card,Delivered
12041,2741,2023-03-24,Wallet,Cancelled
12042,13,2024-11-24,Credit Card,Cancelled
12043,3614,2025-08-03,Debit Card,Returned
12044,4271,2025-05-23,COD,Shipped
12045,1542,2025-04-22,COD,Shipped
12046,6436,2025-07-17,Wallet,Returned
12047,8095,2024-02-12,Credit Card,Returned
12048,6784,2023-04-13,Debit Card,Cancelled
12049,5631,2023-02-13,UPI,Shipped
12050,6777,2025-11-13,COD,Returned
12051,5093,2023-10-27,Credit Card,Shipped
12052,356,2025-08-26,UPI,Returned
12053,7288,2025-04-21,Credit Card,Cancelled
12054,273,2023-07-16,Credit Card,Returned
12055,9529,2024-01-26,Debit Card,Delivered
12056,4770,2023-05-08,Credit Card,Cancelled
12057,9953,2025-08-24,COD,Cancelled
12058,3688,2024-02-06,COD,Shipped
12059,3098,2023-09-03,COD,Delivered
12060,7563,2024-10-15,Wallet,Shipped
12061,3509,2024-09-04,COD,Returned
12062,6382,2023-05-17,COD,Delivered
12063,3621,2024-10-07,Wallet,Cancelled
12064,6985,2025-10-11,Wallet,Delivered
12065,3142,2025-04-28,Wallet,Delivered
12066,7912,2024-05-07,COD,Shipped
12067,8026,2023-11-13,Debit Card,Returned
12068,4151,2025-12-06,COD,Returned
12069,7885,2023-07-04,COD,Delivered
12070,9381,2024-11-24,Debit Card,Shipped
12071,4000,2023-04-25,Debit Card,Cancelled
12072,1306,2024-07-26,Credit Card,Delivered
12073,9237,2023-01-16,Credit Card,Returned
12074,9188,2025-12-20,Credit Card,Cancelled
12075,4495,2024-06-18,Credit Card,Cancelled
12076,3672,2025-10-17,UPI,Returned
12077,9679,2023-06-16,Wallet,Delivered
12078,2863,2025-07-16,Debit Card,Cancelled
12079,5427,2023-07-27,COD,Delivered
12080,8086,2025-10-14,UPI,Delivered
12081,5478,2023-08-20,COD,Cancelled
12082,6656,2024-05-17,Credit Card,Cancelled
